@relation 'FiroModalityInstances: -C 0-weka.filters.unsupervised.attribute.Remove-R3'

@attribute Label {Obligation,Prohibition,Other}
@attribute text string
@attribute posTagSeq string

@data
Prohibition,'-LRB- e -RRB- Consequences of failing to comply with 31 U.S.C. 5330 or the regulations thereunder . It is unlawful to do business without complying with 31 U.S.C. 5330 and this section . failure to comply with the requirements of 31 U.S.C. 5330 or this section includes the filing of false or materially incomplete information in connection with the registration of money services business . Any person who fails to comply with any requirement of 31 U.S.C. 5330 or this section shall be liable for civil penalty of $ 5 , 000 for each violation . Each day violation of 31 U.S.C. 5330 or this section continues constitutes separate violation . In addition , under 31 U.S.C. 5320 , the Secretary of the Treasury may bring civil action to enjoin the violation . See 18 U.S.C. 1960 for criminal penalty for failure to comply with the registration requirements of 31 U.S.C. 5330 or this section .','-LRB- NNP -RRB- NNP IN VBG TO VB IN CD NNP CD CC DT NNS NN . PRP VBZ JJ TO VB NN IN VBG IN CD NNP CD CC DT NN . NN TO VB IN DT NNS IN CD NNP CD CC DT NN VBZ DT NN IN JJ CC RB JJ NN IN NN IN DT NN IN NN NNS NN . DT NN WP VBZ TO VB IN DT NN IN CD NNP CD CC DT NN MD VB JJ IN JJ NN IN $ CD , CD IN DT NN . DT NN NN IN CD NNP CD CC DT NN VBZ VBN JJ NN . IN NN , IN CD NNP CD , DT NNP IN DT NNP MD VB JJ NN TO VB DT NN . VB CD NNP CD IN JJ NN IN NN TO VB IN DT NN NNS IN CD NNP CD CC DT NN .'
Prohibition,'-LRB- e -RRB- Confidentiality of reports . No financial institution , and no director , officer , employee , or agent of any financial institution , who reports suspicious transaction under this chapter , may notify any person involved in the transaction that the transaction has been reported , except to the extent permitted by paragraph -LRB- a -RRB- -LRB- 3 -RRB- of this section . Thus , any person subpoenaed or otherwise requested to disclose SAR–SF or the information contained in SAR–SF , except where such disclosure is requested by FinCEN , the Securities and Exchange Commission , or another appropriate law enforcement or regulatory agency , or for purposes of paragraph -LRB- g -RRB- of this section , an SRO registered with the Securities and Exchange Commission , shall decline to produce the SAR–SF or to provide any information that would disclose that SAR–SF has been prepared or filed , citing this paragraph -LRB- e -RRB- and 31 U.S.C. 5318 -LRB- g -RRB- -LRB- 2 -RRB- , and shall notify FinCEN of any such request and its response thereto .','-LRB- DT -RRB- NN IN NNS . DT JJ NN , CC DT NN , NN , NN , CC NN IN DT JJ NN , WP VBZ JJ NN IN DT NN , MD VB DT NN VBN IN DT NN IN DT NN VBZ VBN VBN , IN TO DT NN VBN IN NN -LRB- DT -RRB- -LRB- CD -RRB- IN DT NN . RB , DT NN VBN CC RB VBD TO VB NNP CC DT NN VBD IN NNP , IN WRB JJ NN VBZ VBN IN NNP , DT NNPS CC NNP NNP , CC DT JJ NN NN CC JJ NN , CC IN NNS IN NN -LRB- CD -RRB- IN DT NN , DT NN VBN IN DT NNPS CC NNP NNP , MD VB TO VB DT NNP CC TO VB DT NN WDT MD VB DT NNP VBZ VBN VBN CC VBN , VBG DT NN -LRB- NN -RRB- CC CD NNP CD -LRB- NN -RRB- -LRB- CD -RRB- , CC MD VB NNP IN DT JJ NN CC PRP$ NN NN .'
Prohibition,'-LRB- f -RRB- Limitation of liability . broker- dealer , and any director , officer , employee , or agent of such broker- dealer , that makes report of any possible violation of law or regulation pursuant to this section or any other authority -LRB- or voluntarily -RRB- shall not be liable to any person under any law or regulation of the United States -LRB- or otherwise to the extent also provided in 31 U.S.C. 5318 -LRB- g -RRB- -LRB- 3 -RRB- , including in any arbitration proceeding -RRB- for any disclosure contained in , or for failure to disclose the fact of , such report .','-LRB- DT -RRB- NN IN NN . JJ NN , CC DT NN , NN , NN , CC NN IN JJ JJ NN , WDT VBZ NN IN DT JJ NN IN NN CC NN JJ TO DT NN CC DT JJ NN -LRB- CC RB -RRB- MD RB VB JJ TO DT NN IN DT NN CC NN IN DT NNP NNPS -LRB- CC RB TO DT NN RB VBD IN CD NNP CD -LRB- NN -RRB- -LRB- CD -RRB- , VBG IN DT NN NN -RRB- IN DT NN VBN IN , CC IN NN TO VB DT NN IN , JJ NN .'
Prohibition,'-LRB- d -RRB- Confidentiality of reports . No mutual fund , and no director , officer , employee , or agent of any mutual fund , who reports suspicious transaction under this chapter -LRB- whether such report is required by this section or made voluntarily -RRB- , may notify any person involved in the transaction that the transaction has been reported , except to the extent permitted by paragraph -LRB- a -RRB- -LRB- 3 -RRB- of this section . Any person subpoenaed or otherwise required to disclose Form SAR–SF or the information contained in Form SAR–SF , including Form SAR–SF filed jointly with another financial institution involved in the same transaction -LRB- except where such disclosure is requested by the Financial Crimes Enforcement Network , the Securities and Exchange Commission , another appropriate law enforcement or regulatory agency , or , in the case of joint report involving a broker-dealer , a self-regulatory organization registered with the Securities and Exchange Commission conducting an examination of such broker-dealer pursuant to § 1023.320 -LRB- g -RRB- of this chapter -RRB- , shall decline to produce Form SAR–SF or to provide any information that would disclose that Form SAR–SF has been prepared or filed , citing this paragraph -LRB- d -RRB- and 31 U.S.C. 5318 -LRB- g -RRB- -LRB- 2 -RRB- , and shall notify the Financial Crimes Enforcement Network of any such request and its response thereto .','-LRB- DT -RRB- NN IN NNS . DT JJ NN , CC DT NN , NN , NN , CC NN IN DT JJ NN , WP VBZ JJ NN IN DT NN -LRB- IN JJ NN VBZ VBN IN DT NN CC VBN RB -RRB- , MD VB DT NN VBN IN DT NN IN DT NN VBZ VBN VBN , IN TO DT NN VBN IN NN -LRB- DT -RRB- -LRB- CD -RRB- IN DT NN . DT NN VBN CC RB VBN TO VB NN NNS CC DT NN VBD IN NN NNP , VBG NN NNP VBD RB IN DT JJ NN VBN IN DT JJ NN -LRB- IN WRB JJ NN VBZ VBN IN DT NNP NNP NNP NNP , DT NNPS CC NNP NNP , DT JJ NN NN CC JJ NN , CC , IN DT NN IN JJ NN VBG DT NN , DT JJ NN VBN IN DT NNPS CC NNP NNP VBG DT NN IN JJ NN JJ TO VB CD -LRB- NN -RRB- IN DT NN -RRB- , MD VB TO VB NN NNP CC TO VB DT NN WDT MD VB DT NN NNP VBZ VBN VBN CC VBN , VBG DT NN -LRB- NN -RRB- CC CD NNP CD -LRB- NN -RRB- -LRB- CD -RRB- , CC MD VB DT NNP NNP NNP NNP IN DT JJ NN CC PRP$ NN NN .'
Prohibition,'-LRB- f -RRB- Examinations and enforcement . Compliance with this section shall be examined by the Department of the Treasury , through the Financial Crimes Enforcement Network or its delegees , under the terms of the Bank Secrecy Act . Failure to satisfy the requirements of this section may constitute violation of the reporting rules of the Bank Secrecy Act and of this chapter .','-LRB- NNP -RRB- NNS CC NN . NN IN DT NN MD VB VBN IN DT NNP IN DT NNP , IN DT NNP NNP NNP NNP CC PRP$ NNS , IN DT NNS IN DT NNP NNP NNP . NN TO VB DT NNS IN DT NN MD VB NN IN DT NN NNS IN DT NNP NNP NNP CC IN DT NN .'
Prohibition,'Compliance with this section shall be examined by the Department of the Treasury , through the Financial Crimes Enforcement Network or its delegees , under the terms of the Bank Secrecy Act . Failure to comply with the requirements of this section may constitute violation of the Bank Secrecy Act and of this chapter .','NN IN DT NN MD VB VBN IN DT NNP IN DT NNP , IN DT NNP NNP NNP NNP CC PRP$ NNS , IN DT NNS IN DT NNP NNP NNP . NN TO VB IN DT NNS IN DT NN MD VB NN IN DT NNP NNP NNP CC IN DT NN .'
Prohibition,'-LRB- e -RRB- Confidentiality of reports ; limitation of liability . No insurance company , and no director , officer , employee , agent , or broker of any insurance company , who reports suspicious transaction under this chapter -LRB- whether such report is required by this section or made voluntarily -RRB- , may notify any person involved in the transaction that the transaction has been reported , except to the extent permitted by paragraph -LRB- a -RRB- -LRB- 3 -RRB- of this section . null An insurance company , and any director , officer , employee , agent , or broker of such insurance company , that makes report pursuant to this section , including joint report -LRB- whether such report is required by this section or made voluntarily -RRB- shall be protected from liability for any disclosure contained in , or for failure to disclose the fact of , such report , or both , to the extent provided by 31 U.S.C. 5318 -LRB- g -RRB- -LRB- 3 -RRB-','-LRB- DT -RRB- NN IN NNS : NN IN NN . DT NN NN , CC DT NN , NN , NN , NN , CC NN IN DT NN NN , WP VBZ JJ NN IN DT NN -LRB- IN JJ NN VBZ VBN IN DT NN CC VBN RB -RRB- , MD VB DT NN VBN IN DT NN IN DT NN VBZ VBN VBN , IN TO DT NN VBN IN NN -LRB- DT -RRB- -LRB- CD -RRB- IN DT NN . null DT NN NN , CC DT NN , NN , NN , NN , CC NN IN JJ NN NN , WDT VBZ NN JJ TO DT NN , VBG JJ NN -LRB- IN JJ NN VBZ VBN IN DT NN CC VBN RB -RRB- MD VB VBN IN NN IN DT NN VBN IN , CC IN NN TO VB DT NN IN , JJ NN , CC DT , TO DT NN VBN IN CD NNP CD -LRB- NN -RRB- -LRB- CD -RRB-'
Prohibition,'Compliance with this section shall be examined by the Department of the Treasury , through the Financial Crimes Enforcement Network or its delegees , under the terms of the Bank Secrecy Act . Failure to comply with the requirements of this section may constitute violation of the reporting rules of the Bank Secrecy Act and of this chapter .','NN IN DT NN MD VB VBN IN DT NNP IN DT NNP , IN DT NNP NNP NNP NNP CC PRP$ NNS , IN DT NNS IN DT NNP NNP NNP . NN TO VB IN DT NNS IN DT NN MD VB NN IN DT NN NNS IN DT NNP NNP NNP CC IN DT NN .'
Prohibition,'1026.630 Prohibition on correspondent accounts for foreign shell banks ; records concerning owners of foreign banks and agents for service of legal process .','CD NN IN NN NNS IN JJ NN NNS : NNS VBG NNS IN JJ NNS CC NNS IN NN IN JJ NN .'
Prohibition,'-LRB- e -RRB- Confidentiality of reports . No financial institution , and no director , officer , employee , or agent of any financial institution , who reports suspicious transaction under this chapter , may notify any person involved in the transaction that the transaction has been reported , except to the extent permitted by paragraph -LRB- a -RRB- -LRB- 3 -RRB- of this section . null','-LRB- DT -RRB- NN IN NNS . DT JJ NN , CC DT NN , NN , NN , CC NN IN DT JJ NN , WP VBZ JJ NN IN DT NN , MD VB DT NN VBN IN DT NN IN DT NN VBZ VBN VBN , IN TO DT NN VBN IN NN -LRB- DT -RRB- -LRB- CD -RRB- IN DT NN . null'
Prohibition,'-LRB- f -RRB- Limitation of liability . null','-LRB- DT -RRB- NN IN NN . null'
Prohibition,'null -LRB- a -RRB- Refer to § 1010.630 of this Chapter .','null -LRB- DT -RRB- NNP TO VB CD IN DT NN .'
Obligation,'-LRB- d -RRB- Compliance obligations of deferred financial institutions . Nothing in this section shall be deemed to relieve an exempt financial institution from its responsibility to comply with any other applicable requirement of law or regulation , including title 31 of the U.S.C. and this chapte','-LRB- NNP -RRB- NNP NNS IN JJ JJ NNS . NN IN DT NN MD VB VBN TO VB DT JJ JJ NN IN PRP$ NN TO VB IN DT JJ JJ NN IN NN CC NN , VBG NN CD IN DT NNP CC DT JJ'
Obligation,'§ 1010.306 Filing of reports . -LRB- a -RRB- -LRB- 1 -RRB- report required by § 1010.311 or § 1021.311 , shall be filed by the financial institution within 15 days following the day on which the reportable transaction occurred','DT CD NN IN NNS . -LRB- DT -RRB- -LRB- CD -RRB- NN VBN IN DT CD CC CD CD , MD VB VBN IN DT JJ NN IN CD NNS VBG DT NN IN WDT DT JJ NN VBD'
Obligation,'-LRB- 3 -RRB- All reports required to be filed by §§ 1010.311 , 1010.313 , 1020.315 , 1021.311 and 1021.313 , shall be filed with the Commissioner of Internal Revenue , unless otherwise specified .','-LRB- LS -RRB- DT VBZ VBN TO VB VBN IN NNP CD , CD , CD , CD CC CD , MD VB VBN IN DT NNP IN NNP NNP , IN RB VBN .'
Obligation,'-LRB- b -RRB- -LRB- 1 -RRB- report required by § 1010.340 -LRB- a -RRB- shall be filed at the time of entry into the United States or at the time of departure , mailing or shipping from the United States , unless otherwise specified by the Commissioner of Customs and Border Protection . -LRB- 2 -RRB- report required by § 1010.340 -LRB- b -RRB- shall be filed within 15 days after receipt of the currency or other monetary instruments . -LRB- 3 -RRB- All reports required by § 1010.340 shall be filed with the Customs officer in charge at any port of entry or departure , or as otherwise specified by the Commissioner of Customs and Border Protection . Reports required by § 1010.340 -LRB- a -RRB- for currency or other monetary instruments not physically accompanying person entering or departing from the United States , may be filed by mail on or before the date of entry , departure , mailing or shipping . All reports required by § 1010.340 -LRB- b -RRB- may also be filed by mail . Reports filed by mail shall be addressed to the Commissioner of Customs and Border Protection , Attention : Currency Transportation Reports , Washington , DC 20229 .','-LRB- NN -RRB- -LRB- CD -RRB- NN VBN IN NNP CD -LRB- DT -RRB- MD VB VBN IN DT NN IN NN IN DT NNP NNPS CC IN DT NN IN NN , NN CC NN IN DT NNP NNPS , IN RB VBN IN DT NNP IN NNP CC NNP NNP . -LRB- CD -RRB- NN VBN IN NNP CD -LRB- NN -RRB- MD VB VBN IN CD NNS IN NN IN DT NN CC JJ JJ NNS . -LRB- LS -RRB- DT NNS VBN IN DT CD MD VB VBN IN DT NNP NN IN NN IN DT NN IN NN CC NN , CC IN RB VBN IN DT NNP IN NNP CC NNP NNP . NNS VBN IN NNP CD -LRB- DT -RRB- IN NN CC JJ JJ NNS RB RB JJ NN VBG CC VBG IN DT NNP NNPS , MD VB VBN IN NN IN CC IN DT NN IN NN , NN , NN CC NN . DT NNS VBN IN NNP CD -LRB- NN -RRB- MD RB VB VBN IN NN . NNS VBN IN NN MD VB VBN TO DT NNP IN NNP CC NNP NNP , NNP : NNP NNP NNP , NNP , NNP CD .'
Obligation,'-LRB- d -RRB- Reports required by § 1010.311 , § 1010.313 , § 1010.340 , § 1010.350 , § 1020.315 , § 1021.311 or § 1021.313 of this chapter shall be filed on forms prescribed by the Secretary . All information called for in such forms shall be furnished','-LRB- DT -RRB- NNS VBN IN NNP CD , IN CD , IN CD , IN CD , IN CD , IN CD CC CD CD IN DT NN MD VB VBN IN NNS VBN IN DT NNP . DT NN VBN IN IN JJ NNS MD VB VBN'
Obligation,'§ 1010.311 Filing obligations for reports of transactions in currency . Each financial institution other than casino shall file a report of each deposit , withdrawal , exchange of currency or other payment or transfer , by , through , or to such financial institution which involves transaction in currency of more than $ 10 , 000 , except as otherwise provided in this section','DT CD VBG NNS IN NNS IN NNS IN NN . DT JJ NN JJ IN NN MD VB DT NN IN DT NN , NN , NN IN NN CC JJ NN CC NN , IN , IN , CC TO JJ JJ NN WDT VBZ NN IN NN IN JJR IN $ CD , CD , IN IN RB VBN IN DT NN'
Obligation,'§ 1010.312 Identification required . Before concluding any transaction with respect to which report is required under § 1010.311 , § 1010.313 , § 1020.315 , § 1021.311 or § 1021.313 of this chapter , financial institution shall verify and record the name and address of the individual presenting transaction , as well as record the identity , account number , and the social security or taxpayer identification number , if any , of any person or entity on whose behalf such transaction is to be effected . Verification of the identity of an individual who indicates that he or she is an alien or is not resident of the United States must be made by passport , alien identification card , or other official document evidencing nationality or residence -LRB- e.g. , Provincial driver \'s license with indication of home address -RRB- .','DT CD NN VBN . IN VBG DT NN IN NN TO WDT NN VBZ VBN IN NN CD , IN CD , IN CD , IN CD CC CD CD IN DT NN , JJ NN MD VB CC VB DT NN CC NN IN DT JJ VBG NN , RB RB IN NN DT NN , VBP NN , CC DT JJ NN CC NN NN NN , IN DT , IN DT NN CC NN IN WP$ NN JJ NN VBZ TO VB VBN . NNP IN DT NN IN DT NN WP VBZ IN PRP CC PRP VBZ DT NN CC VBZ RB NN IN DT NNP NNPS MD VB VBN IN NN , JJ NN NN , CC JJ JJ NN VBG NN CC NN -LRB- NNP , NNP NN POS NN IN NN IN NN NN -RRB- .'
Obligation,'Verification of identity in any other case shall be made by examination of document , other than a bank signature card , that is normally acceptable within the banking community as means of identification when cashing checks for nondepositors -LRB- e.g. , driver \'s license or credit card -RRB- . bank signature card may be relied upon only if it was issued after documents establishing the identity of the individual were examined and notation of the specific information was made on the signature card . In each instance , the specific identifying information -LRB- i.e. , the account number of the credit card , the driver’ license number , etc. -RRB- used in verifying the identity of the customer shall be recorded on the report , and the mere notation of ‘‘known customer’’ or ‘‘bank signature card on file’’ on the report is prohibited .','NNP IN NN IN DT JJ NN MD VB VBN IN NN IN NN , JJ IN DT NN NN NN , WDT VBZ RB JJ IN DT NN NN IN NNS IN NN WRB VBG NNS IN NNS -LRB- NNP , NN POS NN CC NN NN -RRB- . NN NN NN MD VB VBN IN RB IN PRP VBD VBN IN NNS VBG DT NN IN DT NN VBD VBN CC NN IN DT JJ NN VBD VBN IN DT NN NN . IN DT NN , DT JJ VBG NN -LRB- NN , DT NN NN IN DT NN NN , DT JJ NN NN , FW -RRB- VBN IN VBG DT NN IN DT NN MD VB VBN IN DT NN , CC DT JJ NN IN JJ NN CC VB NN NN IN NN IN DT NN VBZ VBN .'
Obligation,'§ 1010.313 Aggregation . -LRB- a -RRB- Multiple branches . null','DT CD NN . -LRB- DT -RRB- NNP NNS . null'
Obligation,'-LRB- b -RRB- Multiple transactions . In the case of financial institutions other than casinos , for purposes of the transactions in currency reporting requirements in this chapter , multiple currency transactions shall be treated as single transaction if the financial institution has knowledge that they are by or on behalf of any person and result in either cash in or cash out totaling more than $ 10 , 000 during any one business day -LRB- or in the case of the U.S. Postal Service , any one day -RRB- . Deposits made at night or over weekend or holiday shall be treated as if received on the next business day following the deposit .','-LRB- NN -RRB- JJ NNS . IN DT NN IN JJ NNS JJ IN NNS , IN NNS IN DT NNS IN NN NN NNS IN DT NN , JJ NN NNS MD VB VBN IN JJ NN IN DT JJ NN VBZ NN IN PRP VBP IN CC IN NN IN DT NN CC NN IN DT NN RP CC VB RP VBG JJR IN $ CD , CD IN DT CD NN NN -LRB- CC IN DT NN IN DT NNP NNP NNP , DT CD NN -RRB- . NNS VBD IN NN CC IN NN CC NN MD VB VBN IN IN VBN IN DT JJ NN NN VBG DT NN .'
